paper_id,author_id,position
1667240,814118,0
1667240,192394,2
1667240,215331,3
1667243,1541849,1
1667243,43116,3
1667243,400709,4
1667244,363264,0
1667244,1345793,1
1667244,842319,4
1667248,408798,1
1667253,125902,1
1667253,1674369,2
1667254,34344,1
1667255,415066,0
1667255,212096,2
1667258,7756,0
1667258,172003,1
1667258,16469,3
1667260,460991,2
1667260,444266,4
1667261,843088,0
1667261,584632,1
1667261,1192603,2
1667262,634888,2
1667263,149216,1
1667269,833350,1
1667269,212096,2
1667269,54480,3
1667270,1192603,0
1667270,843088,1
1667270,578075,2
1667270,206821,3
1667270,14899,4
1667278,142850,0
1667278,926135,1
1667297,285828,1
1667297,312964,3
1667298,1290618,0
1667298,348490,1
1667298,1707077,2
1667298,158920,3
1667298,95460,4
1667300,18967,0
1667300,632201,1
1667300,31233,2
1667300,96608,3
1667301,1200494,0
1667301,1173095,1
1667301,122739,2
1667306,1022075,0
1667306,116136,1
1667306,857717,2
1667306,1074694,3
1667306,50672,4
1667307,185113,1
1667308,243370,1
1667308,250556,2
1667309,89718,1
1667309,71883,3
1667309,554498,4
1667337,946874,0
1667337,573509,1
1667376,168917,0
1667376,37567,1
1667437,1544271,0
1667437,2302,1
1667437,246274,2
1667487,934674,5
1667522,154882,1
1667522,441778,2
1667601,517561,2
1667615,99686,1
1667615,225621,2
1667628,1357158,0
1667628,7406,1
1667638,253553,0
1667644,1300528,0
1667644,157768,3
1667669,709133,1
1667669,10605,2
1667681,93665,1
1667681,18081,2
1667737,1402295,0
1667774,7383,0
1667774,579570,1
1667774,132648,4
1667804,33314,0
1667804,653171,1
1667804,111755,2
1667839,31462,0
1667839,1272159,3
1667839,1099093,4
1667844,178621,1
1667844,1089292,2
1667846,318224,0
1667846,191883,1
1667846,461417,6
1667857,1554465,1
1667859,1526107,1
1667872,878672,0
1667886,89589,1
1667886,751748,2
1667904,99326,0
1667916,998731,0
1667916,1633082,2
1667916,1205731,6
1667923,349616,0
1667923,275722,1
1667925,891663,0
1668027,604237,4
1668029,463666,2
1668029,26881,3
1668030,1631740,0
1668030,757344,1
1668031,450111,1
1668031,457674,3
1668039,49275,0
1668039,845061,1
1668046,1398485,0
1668046,772089,1
1668046,56525,3
1668046,176804,5
1668046,207612,7
1668111,580390,0
1668111,1114848,1
1668111,1264625,2
1668111,1074943,4
1668111,1538759,5
1668129,579150,2
1668144,336571,0
1668144,866067,1
1668161,1654010,0
1668163,1632392,0
1668163,534333,1
1668164,534333,0
1668164,100444,2
1668165,84253,0
1668165,2125,1
1668168,1482006,2
1668168,1372562,5
1668171,325319,0
1668180,299148,2
1668187,5007,0
1668196,464364,0
1668196,143854,1
1668198,552346,1
1668198,426289,3
1668208,115130,2
1668219,992186,2
1668221,572805,3
1668229,422213,3
1668238,996433,1
1668241,19405,0
1668241,191205,2
1668244,54382,0
1668244,259105,2
1668248,34368,2
1668248,86454,3
1668248,753740,5
1668253,291555,3
1668253,282457,4
1668255,1398336,0
1668255,618757,1
1668256,64939,3
1668272,954329,0
1668272,32918,1
1668291,1045542,0
1668291,1304626,1
1668291,281862,2
1668303,11729,2
1668305,1045542,0
1668305,165535,1
1668312,540386,1
1668312,939258,4
1668324,98189,0
1668430,855248,2
1668635,159337,0
1668635,140965,4
1668635,326300,5
1668636,148865,1
1668636,318133,2
1669080,1485657,2
1669080,869244,3
1669080,800298,4
1669083,360791,0
1669083,843520,2
1669083,900842,3
1669086,1415015,0
1669086,778289,1
1669086,1090148,3
1669089,1416116,0
1669089,420702,6
1669164,51859,2
1669198,263913,0
1669339,490097,0
1669339,1223253,11
1669339,56347,15
1669340,1444497,1
1669340,211364,2
1669340,572872,3
1669340,18033,6
1669340,1708693,7
1669340,406599,12
1669370,443161,1
1669370,739158,2
1669375,1180809,0
1669375,333514,4
1669375,1586590,5
1669375,739158,7
1669375,443161,8
1669375,266654,9
1669464,58098,2
1669490,527631,0
1669490,482672,1
1669490,1313470,2
1669490,657267,3
1669492,1571496,0
1669492,259180,3
1669524,197821,1
1669524,29259,3
1669615,99016,0
1669615,738380,1
1669653,337610,0
1669653,310492,1
1669653,1632670,2
1669653,213123,3
1669661,1144956,1
1669749,282588,0
1669749,518811,1
1669811,993811,0
1669893,251446,0
1669893,221055,1
1669893,141720,2
1669913,26310,1
1669913,167292,2
1669946,203043,1
1669946,266709,2
1669950,24094,0
1669950,685520,1
1670057,91377,1
1670057,335421,2
1670057,181156,3
1670080,267892,0
1670080,192941,2
1670275,685400,1
1670275,577030,6
1670291,685400,2
1670291,203566,3
1670383,1188291,0
1670393,1427023,0
1670705,396470,1
1670706,1658608,1
1670706,975540,3
1670817,700919,0
1670817,174221,1
1670817,773713,2
1670817,1362926,3
1670898,1251387,1
1671155,1466541,0
1671155,335686,1
1671156,199206,0
1671156,85050,2
1671156,1362014,5
1671183,887893,2
1671211,1161885,4
1671222,975039,2
1671222,1017677,3
1671222,770173,4
1671230,344718,1
1671230,618531,2
1671230,895692,3
1671230,705717,4
1671230,758048,7
1671243,998,4
1671295,4660,0
1671295,24222,1
1671295,1266402,2
1671305,259787,1
1671305,15547,2
1671305,1510106,10
1671603,632515,0
1671606,1472197,0
1671606,460321,2
1671649,1683265,2
1671649,811581,3
1671682,657975,0
1671682,250574,2
1671820,1552377,1
1671820,603662,2
1672054,1217973,0
1672054,903606,2
1672064,1213898,2
1672212,881138,1
1672212,657747,4
1672221,184259,0
1672221,42425,2
1672221,79867,3
1672300,111207,0
1672300,1575682,2
1672301,617709,5
1672369,155231,0
1672402,581648,1
1672482,540488,1
1672482,57402,3
1672482,255358,6
1672482,369852,8
1672482,770744,10
1672482,257168,17
1672482,750478,23
1672482,275722,24
1672482,1391997,29
1672483,95824,0
1672483,162007,1
1672490,162007,0
1672490,95824,1
1672504,1283066,1
1672505,757077,2
1672510,1019424,1
1672543,91191,0
1672717,159487,0
1672717,63638,1
1672717,312014,2
1672723,1261593,2
1672767,166604,0
1672767,234266,2
1672784,188488,1
1672810,14909,0
1672810,447932,2
1672810,96865,3
1672821,24399,0
1672821,3448,2
1672821,80450,3
1672838,479760,3
1672849,202368,0
1672849,96865,4
1672852,48976,0
1672934,205801,1
1672980,8795,0
1672980,1667513,1
1673032,1605258,0
1673032,165884,2
1673125,985414,3
1673166,144215,1
1673166,33534,2
1673204,801117,0
1673282,860344,0
1673282,1479137,2
1673283,102600,1
1673308,1216032,4
1673383,1217576,1
1673383,203566,3
1673392,998731,0
1673392,1633082,2
1673392,1205731,5
1673488,336571,1
1673488,700617,2
1673560,63433,0
1673560,491793,1
1673566,19291,0
1673566,354659,2
1673566,1389089,3
1673570,909140,0
1673570,903331,3
1673573,491793,1
1673593,876627,1
1673593,555151,4
1673602,1245293,0
1673603,901249,0
1673603,20959,1
1673607,1534590,1
1673607,28215,2
1673607,976831,5
1673620,299833,0
1673620,227168,1
1673639,616339,1
1673644,103131,3
1673659,1340265,0
1673659,283987,3
1673825,14909,0
1673825,219118,3
1673935,721784,0
1674017,532019,0
1674017,578561,3
1674017,625425,5
1674020,329162,0
1674020,436504,1
1674020,1687190,3
1674054,1580321,0
1674054,710799,1
1674054,1422416,2
1674054,262900,3
1674096,149245,0
1674096,54778,2
1674195,627326,5
1674195,648268,8
1674321,866028,2
1674337,189071,3
1674412,132337,0
1674412,816796,1
1674445,11113,0
1674445,6721,1
1674445,28685,2
1674449,293322,1
1674449,374947,2
1674449,21475,3
1674450,10838,1
1674462,111159,0
1674462,7210,2
1674471,8725,0
1674471,652488,1
1674471,8331,2
1674471,258431,3
1674481,32233,1
1674481,19809,4
1674493,278297,3
1674533,18455,2
1674533,221584,3
1674533,56264,5
1674551,321185,0
1674630,415172,0
1674630,76135,4
1674631,415172,2
1674631,444106,3
1674631,76135,4
1674850,1616831,0
1674850,1522937,1
1674850,890496,2
1674856,1016190,0
1674856,844058,1
1674856,1169724,2
1674856,893108,3
1674930,170681,5
1674930,1009996,7
1674954,1077038,1
1674954,1077579,6
1674960,576949,0
1674960,1001917,2
1674969,1527157,0
1674973,1077038,0
1675039,57232,1
1675039,96563,2
1675039,14179,3
1675103,1070842,0
1675201,9496,0
1675201,285458,1
1675229,757344,1
1675258,1046203,0
1675267,1085165,7
1675267,1051531,8
1675279,1527556,0
1675279,773760,1
1675288,1639005,0
1675355,178621,1
1675355,1089292,2
1675404,35855,0
1675404,45349,1
1675404,102748,2
1675405,70937,3
1675405,199198,5
1675414,389059,2
1675416,1355960,0
1675416,96781,1
1675416,87856,2
1675416,29157,3
1675425,408888,2
1675435,153243,0
1675435,618997,3
1675435,590498,5
1675435,793966,6
1675435,135460,8
1675435,464412,9
1675435,389089,11
1675435,78142,13
1675440,432855,6
1675440,389089,7
1675459,1142020,0
1675469,68123,1
1675470,645700,1
1675474,1112727,2
1675474,545036,3
1675475,22829,2
1675475,2973,3
1675476,496697,2
1675477,250556,3
1675483,1261697,0
1675483,230599,1
1675483,23447,3
1675485,430215,3
1675485,270463,4
1675485,23447,5
1675487,724218,0
1675491,831830,3
1675493,1009605,0
1675493,799083,1
1675493,23439,2
1675493,712623,4
1675493,407273,5
1675495,8136,1
1675495,720888,2
1675496,725546,0
1675496,12088,1
1675500,241100,2
1675503,14355,0
1675503,948994,1
1675503,931611,3
1675505,84037,1
1675508,658309,0
1675508,540728,1
1675508,723139,2
1675509,723139,0
1675509,540728,1
1675509,83584,2
1675510,720888,0
1675510,8136,1
1675510,658309,2
1675517,931611,0
1675517,496952,2
1675517,321800,3
1675518,67787,2
1675519,931611,0
1675519,496952,2
1675519,321800,3
1675521,480166,1
1675521,23439,4
1675522,685185,0
1675522,1020220,3
1675522,403969,4
1675524,685185,1
1675524,403969,2
1675526,11180,3
1675526,23867,5
1675527,654441,0
1675609,1312186,0
1675609,810936,1
1675609,517561,2
1675622,838931,1
1675626,1096040,0
1675626,1097020,2
1675627,434728,0
1675627,1062971,1
1675627,793798,2
1675630,1270479,0
1675630,108101,1
1675638,1398885,0
1675638,230708,1
1675638,210601,3
1675643,399184,0
1675643,1125424,1
1675643,854198,2
1675643,192941,3
1675645,117428,0
1675645,192626,1
1675645,504745,2
1675647,740732,1
1675649,170026,0
1675649,62247,1
1675649,221584,2
1675649,622814,3
1675649,666799,4
1675658,1102277,0
1675658,1168595,1
1675658,940628,2
1675668,298227,0
1675668,1283921,2
1675668,596353,3
1675672,639750,0
1675672,1512469,2
1675672,1458757,3
1675675,1093917,0
1675675,622952,1
1675675,1167429,2
1675684,637474,2
1675688,185634,0
1675688,218246,1
1675688,775483,4
1675688,568278,5
1675688,775840,6
1675688,103286,7
1675688,66047,8
1675697,1537552,3
1675700,257354,0
1675700,568278,1
1675700,1316116,2
1675700,159279,3
1675700,730840,5
1675705,573484,0
1675705,674109,1
1675705,108592,2
1675706,586024,0
1675706,1696184,1
1675706,1696185,2
1675707,251830,0
1675707,1597729,2
1675707,108101,3
1675709,40578,0
1675709,4010,2
1675710,380208,0
1675710,98997,2
1675712,831162,1
1675712,474643,2
1675712,108592,3
1675714,57590,1
1675714,5877,2
1675714,238283,3
1675714,126089,5
1675714,18382,6
1675858,551155,1
1676080,308984,0
1676080,56176,2
1676083,41933,2
1676083,1281247,3
1676113,1349533,1
1676113,880071,3
1676125,17240,1
1676125,16437,4
1676184,1561146,0
1676184,705618,1
1676218,664502,0
1676280,96563,0
1676280,84916,1
1676280,14179,2
1676283,940471,0
1676283,940466,1
1676368,555783,0
1676368,32893,1
1676370,1048420,0
1676370,984404,2
1676370,73094,3
1676377,770123,3
1676377,1195761,4
1676402,73094,0
1676402,555783,1
1676578,576949,1
1676578,1001917,2
1676976,310550,0
1676976,75084,1
1676976,37164,2
1677013,361986,1
1677035,49596,2
1677035,901228,3
1677035,327923,4
1677035,40916,10
1677042,1596100,1
1677060,788109,2
1677081,1066226,1
1677081,774834,2
1677094,723,2
1677100,699383,1
1677118,168808,1
1677139,138699,0
1677139,160022,1
1677145,379665,0
1677145,110606,1
1677152,793278,1
1677152,510464,5
1677152,176518,7
1677176,534995,0
1677199,127144,1
1677199,335899,2
1677210,582336,0
1677210,1358632,1
1677420,124371,0
1677500,28604,0
1677500,58204,2
1677601,1333714,0
1677601,459564,1
1677609,544240,2
1677609,150553,5
1677613,618531,1
1677613,344718,2
1677613,705717,4
1677613,895692,6
1677613,758048,9
1677642,103058,0
1677642,357200,3
1677642,998,4
1677705,677425,3
1677734,855344,0
1677734,493609,1
1677734,763490,3
1677907,992684,1
1677907,1355668,2
1677907,1281265,3
1677907,1126370,4
1677929,1043779,1
1678032,45715,0
1678032,725141,3
1678062,147228,1
1678248,3448,0
1678248,66498,1
1678438,139712,0
1678438,1095852,3
1678442,5681,2
1678455,890630,1
1678455,13839,2
1678458,329613,2
1678458,220741,3
1678458,1227779,4
1678460,230323,2
1678476,133527,0
1678476,267170,1
1678476,604011,2
1678481,584532,1
1678483,902778,1
1678483,249685,2
1678483,303828,3
1678488,103913,1
1678490,49612,0
1678490,165633,1
1678490,85777,4
1678494,403969,0
1678495,218987,0
1678495,329613,2
1678495,40371,3
1678495,1227779,4
1678496,218987,1
1678496,1227779,3
1678513,2015,0
1678513,8934,2
1678513,75706,3
1678515,85502,0
1678515,946913,3
1678516,85502,0
1678516,946913,3
1678522,722650,2
1678527,723074,1
1678534,415126,2
1678534,468034,3
1678534,575998,4
1678538,15033,1
1678538,68951,2
1678541,917346,0
1678542,319205,1
1678549,192083,0
1678618,808751,1
1678618,36404,7
1678622,182090,0
1678622,642688,4
1678743,5754,0
1678744,1327510,0
1678744,638783,1
1678749,1340961,0
1678774,1701003,1
1678774,1491239,2
1678780,297924,0
1678780,38,1
1678780,47977,3
1678787,636929,0
1678787,53133,2
1678919,277029,3
1678919,460321,4
1678919,1472197,5
1678925,721371,0
1678925,142125,3
1678927,9661,3
1678927,178122,4
1678933,277235,0
1678933,157587,1
1678933,538557,2
1678935,107449,0
1678935,189262,1
1678937,494462,1
1678937,184813,2
1678938,30276,0
1678938,7838,2
1678949,8806,1
1678949,17139,2
1678949,252688,3
1679008,1317299,1
1679008,1252144,2
1679008,471918,7
1679008,22028,8
1679011,1213639,5
1679012,1142020,0
1679012,39968,1
1679024,312466,0
1679034,833802,0
1679034,452073,1
1679034,962939,2
1679034,867778,3
1679034,1125047,4
1679056,992679,0
1679084,115809,0
1679084,1016878,1
1679084,1468337,2
1679106,12606,0
1679264,692226,0
1679264,1427733,8
1679264,235235,9
1679268,113684,0
1679268,302187,4
1679466,1406248,0
1679467,15553,1
1679470,1399031,0
1679858,314938,1
1680105,66172,2
1680169,149605,0
1680169,83120,2
1680169,773251,3
1680172,1356224,0
1680172,867960,1
1680270,142058,0
1680270,682220,1
1680270,1203343,4
1680277,3838,0
1680277,39866,1
1680277,94020,2
1680277,15251,4
1680304,812587,0
1680304,1304486,2
1680304,1063862,3
1680304,3073,4
1680304,28253,5
1680304,536930,6
1680305,159379,1
1680306,583266,0
1680306,190864,1
1680306,6720,2
1680308,53022,0
1680308,749596,1
1680308,4960,2
1680308,72975,4
1680308,192394,5
1680309,1476119,0
1680309,227719,1
1680309,874773,2
1680832,5676,0
1680832,39140,1
1680832,55445,2
1681097,1203090,0
1681097,211411,3
1681109,1616701,2
1681109,211897,4
1681271,1585513,0
1681271,361786,1
1681271,1133085,2
1681271,1517342,5
1681271,1269845,6
1681279,111523,0
1681279,476897,1
1681279,223997,2
1681279,452347,3
1681280,262011,2
1681280,105851,3
1681280,63142,9
1681282,84097,0
1681286,55826,2
1681287,1001917,4
1681288,17240,0
1681288,94495,2
1681289,489943,0
1681290,1377279,0
1681290,1344,1
1681290,351537,4
1681290,1148587,5
1681292,220235,4
1681293,1119585,0
1681293,1090952,1
1681293,1510813,5
1681294,262011,1
1681294,105851,2
1681294,1098716,4
1681297,353239,0
1681298,76962,4
1681299,319204,1
1681299,467899,5
1681299,553465,6
1681301,1443832,1
1681301,551174,2
1681301,1495064,3
1681301,1539841,4
1681302,164258,0
1681303,83971,0
1681303,340584,1
1681303,523455,2
1681303,84674,3
1681305,219520,0
1681305,557307,2
1681305,1283785,3
1681307,1068233,0
1681307,1048806,1
1681307,113490,2
1681307,653874,3
1681309,901986,1
1681309,257492,3
1681310,163061,0
1681310,119093,1
1681310,179323,2
1681310,1496282,3
1681311,185160,3
1681312,955448,1
1681312,15942,2
1681316,1603844,1
1681316,334421,2
1681318,349655,4
1681318,1300029,7
1681323,1816,0
1681323,453,1
1681328,1670152,1
1681330,136550,1
1681330,1600785,2
1681334,810254,1
1681334,428458,3
1681338,116078,1
1681339,17240,0
1681341,682654,5
1681341,838281,6
1681343,2973,0
1681343,1009709,1
1681344,556705,0
1681344,84097,3
1681346,1042684,0
1681346,1658731,3
1681346,604326,4
1681346,91377,5
1681346,181156,6
1681346,7498,7
1681348,692226,0
1681348,1427733,3
1681350,5698,1
1681350,1299979,2
1681350,925735,3
1681352,164865,1
1681352,93217,2
1681358,1541704,1
1681358,685191,4
1681363,866117,0
1681363,95000,1
1681364,230577,0
1681364,179323,2
1681364,759096,3
1681368,327256,3
1681369,219847,1
1681370,467899,0
1681372,778444,0
1681372,513188,1
1681372,1478667,2
1681372,1241712,3
1681372,495708,4
1681374,139396,0
1681377,130044,1
1681377,351537,2
1681377,1148587,3
1681378,1377279,0
1681378,1344,1
1681378,351537,4
1681378,1148587,5
1681383,1246093,0
1681383,821893,1
1681383,181156,3
1681383,957836,4
1681389,367075,2
1681394,1693445,4
1681394,1649314,6
1681394,1165191,10
1681394,464964,12
1681395,1693445,0
1681395,1698994,1
1681397,464964,4
1681398,482200,1
1681399,482200,4
1681406,664653,0
1681406,896,3
1681621,738767,1
1681717,185666,0
1681717,115070,2
1681767,1684852,0
1681767,1512584,1
1681874,470464,0
1681874,636565,1
1681874,296951,2
1681915,149986,0
1681915,236072,1
1681940,1358439,0
1681962,321745,0
1681962,61413,2
1681962,1183107,3
1682013,467899,1
1682013,1417612,2
1682013,1531500,3
1682016,1436766,1
1682016,774376,7
1682022,228994,1
1682022,708063,3
1682041,1175477,0
1682041,941638,1
1682041,180097,3
1682059,48146,0
1682059,1070240,3
1682061,1124615,0
1682061,123583,1
1682061,679000,3
1682061,99271,4
1682069,3432,1
1682069,15544,2
1682074,31454,0
1682074,56775,1
1682074,50050,2
1682074,73509,3
1682176,10304,1
1682176,29990,2
1682215,1151250,4
1682240,770173,4
1682280,144691,8
1682301,444533,0
1682301,1139776,1
1682301,288708,2
1682455,66190,3
1682457,562886,2
1682522,637474,1
1682533,221115,0
1682533,234266,1
1682594,21934,2
1682647,206061,0
1682647,1650214,2
1682647,578242,3
1682647,1318937,5
1682647,711203,6
1682745,452222,0
1682745,1293809,2
1683829,1663232,2
1683829,1466357,3
1683849,1124341,0
1683947,11701,0
1683947,249688,1
1684042,578561,1
1684042,532019,2
1684201,1360247,1
1684201,604237,6
1684267,144215,1
1684275,194480,0
1684368,242039,2
1684384,2454,1
1684384,55445,3
1684442,148339,0
1684442,1312226,2
1684442,28725,3
1684625,357334,1
1684625,133183,2
1684645,16064,0
1684645,1629235,2
1684696,1277697,0
1684696,1604,1
1684696,1671386,4
1684696,1425273,6
1684696,1277694,7
1684700,1277694,0
1684700,458684,1
1684700,1277697,2
1684700,278879,3
1684700,483735,5
1684753,197821,0
1684753,22588,1
1684753,29259,3
1684766,313464,0
1684766,938524,1
1684778,282352,0
1684778,29875,2
1684778,756952,4
1684791,9496,1
1684791,285458,2
1684795,3065,0
1684795,89770,1
1684823,270809,4
1684839,76336,1
1684898,341289,1
1684898,14909,2
1684898,109750,3
1684898,9455,4
1685082,1261118,1
1685082,699356,3
1685136,1061294,1
1685136,151575,2
1685179,1052104,1
1685179,852165,2
1688110,41400,1
1688110,13334,3
1688253,17354,2
1688253,4629,4
1688253,33937,5
1688257,227719,1
1688257,40837,2
1688264,1643664,5
1688264,275110,7
1688274,842319,1
1688302,791913,0
1688302,44574,1
1688302,40837,3
1688308,263070,2
1688308,1644420,3
1688312,1106180,0
1688312,1285065,1
1688312,1682662,2
1688321,1208599,0
1688331,906198,0
1688331,1208599,1
1688353,352661,0
1688353,761809,1
1688353,491853,2
1688770,32951,1
1688770,52907,2
1689883,49021,0
1689883,210237,2
1689883,47341,3
1689923,659565,0
1689923,212171,1
1690120,1665271,1
1690120,117808,3
1690154,424749,0
1690154,806682,1
1690154,1613672,2
1692208,252308,1
1692213,1032921,2
1692222,948978,6
1692223,76054,1
1692223,577226,3
1692226,221115,1
1692234,85950,4
1692646,1329607,2
1692646,12606,3
1692712,1652392,0
1692712,505508,3
1692712,32246,4
1692774,28257,1
1692830,1436631,2
1692830,295051,4
1692841,432856,8
1692841,59030,9
1692954,821060,0
1692954,1555046,2
1692954,160739,3
1692957,30797,0
1692957,38180,1
1692958,906179,0
1692958,860762,1
1693014,29541,0
1693254,486860,1
1693358,115014,0
1693358,1292,1
1693358,401667,2
1693358,46436,3
1693358,29668,4
1693401,90054,0
1693401,1686251,3
1693401,9222,4
1693621,451196,2
1693767,1561862,7
1693862,870998,1
1693862,147681,2
1693863,617487,0
1693863,742502,1
1693863,1644948,2
1693863,89870,3
1693863,75645,4
1693863,677357,5
1693863,241204,6
1693864,113136,0
1693864,1118607,1
1693866,66939,0
1693866,134493,3
1693866,1317398,4
1693870,429890,0
1693870,512958,1
1693877,1201793,0
1693877,1661116,1
1693877,948331,2
1693878,1315486,0
1693878,406257,3
1693881,1239325,0
1693881,185891,1
1693894,643160,2
1693894,103303,3
1693896,35855,0
1693896,1396354,2
1693897,32746,0
1693897,506143,1
1693900,45349,1
1693901,1229789,0
1693901,517167,1
1693901,1701459,2
1693904,887859,0
1693904,1011007,3
1693904,98964,4
1693908,643160,1
1693908,299833,2
1693908,103303,4
1693911,165364,4
1693913,180756,1
1693913,184287,2
1693913,1291993,3
1693913,625421,4
1693915,926696,0
1693915,162445,2
1693915,229727,3
1693918,783928,0
1693918,500121,1
1693918,1009996,2
1693919,889631,0
1693919,304638,1
1693919,840723,2
1693919,54363,3
1693920,695211,0
1693920,452877,1
1693920,73685,2
1693920,117679,4
1693920,829697,5
1693926,88441,2
1693926,874791,3
1693933,98318,0
1693933,1550146,2
1693944,151792,0
1693944,31666,1
1694010,992684,0
1694054,216981,0
1694356,41454,0
1694356,466600,1
1694356,2541,2
1694378,16568,0
1694378,1304963,2
1694378,262404,3
1694491,1168878,2
1694630,137371,0
1694630,133132,1
1694630,38,2
1694630,915694,3
1694630,190939,5
1694630,918100,7
1694751,17249,1
1694751,138944,2
1695730,994943,0
1695730,604237,4
1695730,874950,5
1695763,33682,0
1695763,7280,2
1695763,76053,3
1695780,542830,1
1695873,166604,0
1695873,234266,3
1695982,195174,0
1695982,553101,1
1695982,225834,2
1695982,1245074,4
1695982,210481,5
1696090,904062,0
1696090,1380143,2
1696090,334456,3
1696119,1551080,3
1696272,6716,0
1696272,102586,2
1696287,1472960,1
1696288,892853,1
1696288,1646530,2
1696293,146930,2
1696296,235667,0
1696296,259818,5
1696318,698309,0
1696318,121959,2
1696326,1235623,2
1696353,591227,3
1696353,1425478,5
1696353,145551,7
1696353,51623,10
1696354,573889,2
1696396,697552,0
1696396,963515,1
1696396,553603,3
1696417,697552,1
1696417,963515,2
1696431,553603,2
1696431,963515,3
1696431,126128,5
1696437,4647,0
1696437,20715,2
1696437,188465,3
1696640,491853,0
1696748,1471427,0
1696824,51349,1
1696925,375408,0
1696925,1234148,1
1696925,1324693,3
1696925,783782,5
1697025,297579,0
1697025,618443,1
1697025,122793,2
1697050,13005,0
1697050,1043228,1
1697086,4225,0
1697086,427664,1
1697090,134722,0
1697090,149507,1
1697090,697804,3
1697093,149507,1
1697093,697804,3
1697093,735371,4
1697093,1205234,5
1697095,644893,0
1697095,486674,2
1697095,1673078,5
1697095,1637979,6
1697168,516101,0
1697219,134114,0
1697219,1356883,1
1697219,103998,2
1697219,22107,3
1697230,42861,1
1697230,507492,2
1697230,267553,3
1697230,192394,4
1697242,418169,1
1697242,8253,2
1697242,99451,3
1697252,778064,1
1697255,102346,0
1697255,221055,1
1697302,305338,0
1697302,264624,1
1697302,1409499,4
1697302,1366733,8
1697302,637474,9
1697387,970027,0
1697387,8317,2
1697444,1686251,0
1697444,90054,1
1697444,18323,2
1697444,5065,3
1697462,489680,0
1697462,31666,1
1697462,547353,2
1697463,13749,1
1697502,1333838,0
1697502,467159,1
1697523,191633,0
1697523,1407719,1
1697536,3073,1
1697536,435056,2
1697536,1670720,3
1697536,900842,4
1697601,792395,0
1697601,1542385,2
1697618,1682182,2
1697618,131627,3
1697622,555838,1
1697622,83491,2
1697622,213470,3
1697684,756714,0
1697684,861591,1
1697684,916195,2
1697840,264380,1
1697840,180393,2
1697885,1189719,2
1697885,505308,3
1697887,270061,0
1697887,1447205,3
1697891,210882,0
1697891,461415,3
1697893,473414,4
1698128,6850,1
1698129,66498,0
1698129,2015,1
1698129,391046,2
1698129,75794,3
1698162,5993,0
1698162,464577,1
1698162,9547,2
1698169,491881,2
1698279,281380,0
1698279,340215,1
1698335,4504,2
1698335,536667,3
1698391,705580,2
1698391,216981,3
1698392,84118,0
1698392,231385,2
1698392,18081,3
1698431,541404,1
1698476,285458,0
1698476,9496,2
1698586,1349413,1
1698586,1687412,4
1698658,187415,0
1698658,1616831,2
1698678,460321,0
1698678,1472197,1
1698678,277029,2
1698689,1571575,0
1698689,352312,1
1698689,29990,2
1698689,734472,4
1698697,1140284,1
1698723,1527556,0
1698723,773760,1
1698791,1126432,0
1698791,562886,1
1698809,519147,0
1698809,1262376,1
1698809,515882,2
1698809,643837,3
1698809,359781,5
1698872,577672,0
1698872,1250857,1
1698872,97865,2
1698881,14859,6
1698925,433489,0
1698925,33474,1
1698958,222021,2
1698958,1390019,4
1698994,782011,0
1698994,45396,1
1698994,307697,2
1699007,317733,0
1699007,566542,2
1699009,987004,2
1699009,444266,4
1699056,702642,2
1699113,1161411,2
1699113,194480,3
1699248,19842,0
1699248,176768,2
1699248,808488,3
1699253,36392,0
1699253,47547,1
1699257,3448,0
1699257,66498,1
1699310,695189,1
1699340,203780,0
1699340,65681,1
1699340,1150,3
1699435,281490,0
1699435,30122,1
1699435,31420,2
1699468,335984,3
1699507,737894,0
1699595,354659,0
1699595,19291,1
1699613,222022,0
1699613,54942,1
1699782,1328621,0
1699901,61413,0
1699901,321745,1
1699901,1183107,5
1700099,352965,2
1700099,1391981,4
1700134,1707695,0
1700134,669417,2
1700134,492971,3
1700141,53705,0
1700141,1304720,1
1700141,712361,2
1700157,794623,0
1700157,1615166,1
1700174,1285640,1
1700174,212421,3
1700194,103392,1
1700253,1537089,2
1700253,675713,3
1700274,1058015,0
1700274,303376,2
1700279,148357,0
1700279,1032865,1
1700279,139418,2
1700355,722830,1
1700355,439541,2
1700355,440848,3
1700355,192083,4
1700409,259727,4
1700512,48556,1
1700512,118912,2
1700537,242542,0
1700537,1551031,1
1700573,1664586,0
1700596,100295,2
1700617,894166,0
1700619,1604812,1
1700619,303525,3
1700702,386007,0
1700702,894166,1
1700756,1394306,2
1700756,723810,3
1700756,1075156,5
1700757,1346653,0
1700757,114164,1
1700757,53741,3
1700758,1140201,0
1700758,140777,2
1700758,53741,3
1700758,625933,4
1700798,1348476,0
1700798,1187415,1
1700798,53741,2
1700822,191004,0
1700822,140777,1
1700822,101029,2
1700826,53012,0
1700826,481209,1
1700826,227895,2
1700827,415217,0
1700827,11895,3
1700829,121462,4
1700829,921230,5
1700833,1189412,1
1700833,53741,2
1700844,835641,1
1700844,59307,2
1700844,2302,4
1700849,725574,0
1700849,343860,1
1700849,28347,2
1700850,1364040,1
1700850,330128,4
1700850,1297706,6
1700855,727938,0
1700855,616777,2
1700856,26168,2
1700856,237343,3
1700863,43159,0
1700863,535942,1
1700863,754405,2
1700863,388339,4
